game_id,game_date,status,away_name,home_name,bet_side,bet_team,bet_odds,bet_odds_fmt,p_home_win,bet_edge,edge_home,edge_away,home_odds,away_odds,n_books,away_probable_pitcher,home_probable_pitcher
822791,2026-07-01,Scheduled,New York Mets,Toronto Blue Jays,home,Toronto Blue Jays,-105.0,-105,0.5941105186657333,0.10494475485208216,0.10494475485208216,-0.1049447548520821,-105.0,-115.0,7.0,Freddy Peralta,Braydon Fisher
823446,2026-07-01,Scheduled,Pittsburgh Pirates,Philadelphia Phillies,home,Philadelphia Phillies,-143.0,-143,0.6249459803429732,0.06298902753625302,0.06298902753625302,-0.06298902753625296,-143.0,118.0,7.0,Paul Skenes,Zack Wheeler
823530,2026-07-01,Pre-Game,Detroit Tigers,New York Yankees,away,Detroit Tigers,118.0,+118,0.49346222245071636,0.0698954678005757,-0.06989546780057576,0.0698954678005757,-145.0,118.0,7.0,Troy Melton,Will Warren
823767,2026-07-01,Scheduled,Cincinnati Reds,Milwaukee Brewers,,,,,0.5510590361586728,,-0.044058106915100814,0.04405810691510076,-167.0,135.0,7.0,Andrew Abbott,Shane Drohan
824094,2026-07-01,Scheduled,Tampa Bay Rays,Kansas City Royals,,,,,0.4065984828376116,,-0.04821315097070389,0.04821315097070378,110.0,-133.0,7.0,Shane McClanahan,Seth Lugo
824174,2026-07-01,Scheduled,Minnesota Twins,Houston Astros,,,,,0.5595798784405737,,0.008920087753481187,-0.008920087753481298,-137.0,112.0,7.0,Taj Bradley,Tatsuya Imai
824337,2026-07-01,Scheduled,Miami Marlins,Colorado Rockies,away,Miami Marlins,-167.0,-167,0.3269089197482109,0.07797393717801548,-0.07797393717801554,0.07797393717801548,135.0,-167.0,7.0,Max Meyer,Kyle Freeland
824419,2026-07-01,Pre-Game,Texas Rangers,Cleveland Guardians,home,Cleveland Guardians,-120.0,-120,0.5777276126856059,0.05598848225082331,0.05598848225082331,-0.05598848225082331,-120.0,100.0,7.0,MacKenzie Gore,Joey Cantillo
824660,2026-07-01,Pre-Game,San Diego Padres,Chicago Cubs,away,San Diego Padres,104.0,+104,0.45134979348259585,0.0799002065174042,-0.07990020651740415,0.0799002065174042,-125.0,104.0,7.0,Walker Buehler,Colin Rea
824740,2026-07-01,Pre-Game,Washington Nationals,Boston Red Sox,,,,,0.5966880653437681,,0.025504531896083704,-0.025504531896083704,-150.0,122.0,7.0,Andrew Alvarez,Payton Tolle
824818,2026-07-01,Pre-Game,Chicago White Sox,Baltimore Orioles,,,,,0.5358801334290699,,-0.022371937837151967,0.022371937837151912,-141.0,116.0,7.0,Noah Schultz,Dean Kremer
824905,2026-07-01,Scheduled,St. Louis Cardinals,Atlanta Braves,home,Atlanta Braves,-135.0,-135,0.6372521968420299,0.08813477550664994,0.08813477550664994,-0.08813477550665005,-135.0,112.0,7.0,Michael McGreevy,Reynaldo López
825064,2026-07-01,Scheduled,San Francisco Giants,Arizona Diamondbacks,,,,,0.5551442237501201,,0.013135379782969081,-0.013135379782969137,-132.0,108.0,7.0,Trevor McDonald,Zac Gallen
