game_id,game_date,status,away_name,home_name,bet_side,bet_team,bet_odds,bet_odds_fmt,p_home_win,bet_edge,edge_home,edge_away,home_odds,away_odds,n_books,away_probable_pitcher,home_probable_pitcher
822780,2026-08-10,Scheduled,Boston Red Sox,Toronto Blue Jays,home,Toronto Blue Jays,134.0,+134,0.4699153388634503,0.053941961159623464,0.053941961159623464,-0.05394196115962335,134.0,-150.00000000000003,9,Sonny Gray,Jameson Taillon
823018,2026-08-10,Scheduled,Philadelphia Phillies,St. Louis Cardinals,home,St. Louis Cardinals,104.99999999999999,+105,0.5844302562276857,0.10844964803024204,0.10844964803024204,-0.10844964803024193,104.99999999999999,-116.00000000000001,9,Andrew Painter,Hunter Dobbins
823189,2026-08-10,Scheduled,Houston Astros,San Francisco Giants,home,San Francisco Giants,134.0,+134,0.5300255216863408,0.11274190343354767,0.11274190343354767,-0.11274190343354773,134.0,-148.0,9,Hayden Wesneski,Blade Tidwell
823265,2026-08-10,Scheduled,Milwaukee Brewers,San Diego Padres,,,,,0.43591199443864137,,-0.04029938196585309,0.04029938196585303,104.0,-116.99999999999999,9,Logan Henderson,Casey Mize
823675,2026-08-10,Scheduled,Baltimore Orioles,Minnesota Twins,home,Minnesota Twins,102.0,+102,0.6105328382442767,0.12782423107390095,0.12782423107390095,-0.12782423107390106,102.0,-113.0,9,Trevor Rogers,Dean Kremer
823918,2026-08-10,Scheduled,Kansas City Royals,Los Angeles Dodgers,away,Kansas City Royals,235.0,+235,0.58126060929139,0.12842946524764498,-0.12842946524764498,0.12842946524764498,-270.0000000000001,235.0,9,Noah Cameron,Tarik Skubal
823998,2026-08-10,Scheduled,Texas Rangers,Los Angeles Angels,home,Los Angeles Angels,100.0,+100,0.5406502004819743,0.054411668371882604,0.054411668371882604,-0.054411668371882604,100.0,-112.00000000000001,9,MacKenzie Gore,Reid Detmers
824887,2026-08-10,Scheduled,New York Mets,Atlanta Braves,,,,,0.5794447704442712,,0.0029538456387397938,-0.0029538456387396828,-145.0,129.99999999999997,9,Christian Scott,Bryce Elder
824969,2026-08-10,Scheduled,Tampa Bay Rays,Athletics,,,,,0.44160971772394625,,0.030849408445595805,-0.030849408445595694,136.00000000000003,-155.00000000000003,9,Freddy Peralta,Jacob Lopez
825048,2026-08-10,Scheduled,Colorado Rockies,Arizona Diamondbacks,away,Colorado Rockies,174.00000000000003,+174,0.5508029918540072,0.09542342324033248,-0.09542342324033237,0.09542342324033248,-200.0,174.00000000000003,9,Gabriel Hughes,Michael Soroka
