game_id,game_date,status,away_name,home_name,bet_side,bet_team,bet_odds,bet_odds_fmt,p_home_win,bet_edge,edge_home,edge_away,home_odds,away_odds,n_books,away_probable_pitcher,home_probable_pitcher
822698,2026-08-12,Scheduled,Chicago Cubs,Washington Nationals,home,Washington Nationals,142.99999999999997,+143,0.5289541167409019,0.12935676445465588,0.12935676445465588,-0.12935676445465594,142.99999999999997,-161.99999999999997,9,David Peterson,Jackson Kent
822779,2026-08-12,Scheduled,Boston Red Sox,Toronto Blue Jays,,,,,0.48901085963583635,,0.020527043622207752,-0.020527043622207697,108.0,-119.99999999999999,9,Ranger Suarez,José Soriano
823017,2026-08-12,Scheduled,Philadelphia Phillies,St. Louis Cardinals,home,St. Louis Cardinals,144.0,+144,0.5278331882694399,0.1274993190966936,0.1274993190966936,-0.12749931909669354,144.0,-159.00000000000003,9,Zack Wheeler,Kyle Leahy
823187,2026-08-12,Scheduled,Houston Astros,San Francisco Giants,home,San Francisco Giants,128.00000000000003,+128,0.5303912876306147,0.1061093032964111,0.1061093032964111,-0.1061093032964111,128.00000000000003,-147.00000000000003,7,Bryan King,
823263,2026-08-12,Scheduled,Milwaukee Brewers,San Diego Padres,,,,,0.5195371712407963,,0.03806155018245416,-0.03806155018245416,103.00000000000003,-113.0,9,Dustin May,Robbie Ray
823511,2026-08-12,Scheduled,Seattle Mariners,New York Yankees,home,New York Yankees,-128.0,-128,0.6009607005738937,0.05521635884612841,0.05521635884612841,-0.05521635884612841,-128.0,113.99999999999997,9,Bryce Miller,Will Warren
823672,2026-08-12,Scheduled,Baltimore Orioles,Minnesota Twins,,,,,0.5195143789945698,,0.011437952928481487,-0.011437952928481543,-109.0,-101.99999999999999,9,Shane Baz,Zebby Matthews
823833,2026-08-12,Scheduled,Pittsburgh Pirates,Miami Marlins,,,,,0.5474113289514008,,0.028073077218782827,-0.028073077218782827,-115.00000000000001,102.0,9,Carmen Mlodzinski,Janson Junk
823916,2026-08-12,Scheduled,Kansas City Royals,Los Angeles Dodgers,,,,,0.6250731280754059,,-0.03539574823825631,0.03539574823825614,-215.00000000000003,185.0,9,Daniel Lynch IV,Eric Lauer
823994,2026-08-12,Scheduled,Texas Rangers,Los Angeles Angels,home,Los Angeles Angels,116.00000000000001,+116,0.5588001617225523,0.11096438098910111,0.11096438098910111,-0.11096438098910111,116.00000000000001,-133.0,9,Cal Quantrill,George Klassen
824241,2026-08-12,Scheduled,Cleveland Guardians,Detroit Tigers,,,,,0.521764765398075,,-0.015175704336187312,0.015175704336187201,-122.0,111.00000000000003,9,Foster Griffin,Framber Valdez
824562,2026-08-12,Scheduled,Cincinnati Reds,Chicago White Sox,away,Cincinnati Reds,128.00000000000003,+128,0.4948532232016467,0.07811177047190887,-0.07811177047190876,0.07811177047190887,-143.00000000000003,128.00000000000003,9,Rhett Lowder,Luis Castillo
824883,2026-08-12,Scheduled,New York Mets,Atlanta Braves,away,New York Mets,150.99999999999997,+151,0.5137173088720718,0.09925594200980647,-0.09925594200980647,0.09925594200980647,-171.0,150.99999999999997,9,Zac Thornton,Tyler Mahle
824967,2026-08-12,Scheduled,Tampa Bay Rays,Athletics,home,Athletics,186.00000000000003,+186,0.41036766189392576,0.06993278379157569,0.06993278379157569,-0.06993278379157564,186.00000000000003,-209.99999999999997,9,Drew Rasmussen,Jack Perkins
825047,2026-08-12,Scheduled,Colorado Rockies,Arizona Diamondbacks,,,,,0.6080164627352523,,-0.011188835277992526,0.011188835277992693,-175.99999999999994,154.99999999999997,9,Ryan Feltner,Merrill Kelly
