game_id,game_date,status,away_name,home_name,bet_side,bet_team,bet_odds,bet_odds_fmt,p_home_win,bet_edge,edge_home,edge_away,home_odds,away_odds,n_books,away_probable_pitcher,home_probable_pitcher
822701,2026-08-08,Scheduled,Cincinnati Reds,Washington Nationals,,,,,0.44698155325778693,,0.019946546931342513,-0.019946546931342457,128.00000000000003,-143.00000000000003,9,Chase Burns,Andrew Alvarez
822864,2026-08-08,Scheduled,Baltimore Orioles,Texas Rangers,,,,,0.580146485242625,,0.0029721985461658162,-0.0029721985461658162,-145.99999999999997,129.99999999999997,9,Kyle Bradish,Jacob deGrom
823021,2026-08-08,Scheduled,Colorado Rockies,St. Louis Cardinals,,,,,0.5744956954730711,,-0.014920362921089447,0.014920362921089447,-152.0,138.0,9,Kyle Freeland,Matthew Liberatore
823102,2026-08-08,Scheduled,Tampa Bay Rays,Seattle Mariners,away,Tampa Bay Rays,102.0,+102,0.44697913740263245,0.07336195337725754,-0.07336195337725743,0.07336195337725754,-116.00000000000001,102.0,9,Griffin Jax,George Kirby
823188,2026-08-08,Scheduled,Detroit Tigers,San Francisco Giants,away,Detroit Tigers,-115.00000000000001,-115,0.4245294119264379,0.053673435048651075,-0.05367343504865102,0.053673435048651075,104.0,-115.00000000000001,9,Jackson Jobe,Landen Roupp
823267,2026-08-08,Scheduled,Houston Astros,San Diego Padres,away,Houston Astros,104.0,+104,0.38965952678156834,0.13314004904027682,-0.13314004904027688,0.13314004904027682,-116.00000000000001,104.0,9,Peter Lambert,Michael King
823348,2026-08-08,Scheduled,New York Mets,Pittsburgh Pirates,,,,,0.5394430984096331,,0.006064924540455374,-0.006064924540455374,-122.0,108.0,9,Robert Stock,Bubba Chandler
823426,2026-08-08,Scheduled,Toronto Blue Jays,Philadelphia Phillies,away,Toronto Blue Jays,144.0,+144,0.5024113538116344,0.09897618270248432,-0.09897618270248443,0.09897618270248432,-161.99999999999997,144.0,9,Max Scherzer,Aaron Nola
823514,2026-08-08,Scheduled,Atlanta Braves,New York Yankees,,,,,0.43718952785030146,,0.0032788623990708254,-0.0032788623990708254,125.0,-137.99999999999997,9,Chris Sale,Gerrit Cole
823752,2026-08-08,Scheduled,Minnesota Twins,Milwaukee Brewers,away,Minnesota Twins,123.0,+123,0.4658196143528007,0.09655985456872423,-0.09655985456872429,0.09655985456872423,-136.0,123.0,9,Taj Bradley,Robert Gasser
823834,2026-08-08,Scheduled,Los Angeles Angels,Miami Marlins,away,Los Angeles Angels,138.0,+138,0.5292769298562845,0.06261185983890749,-0.06261185983890738,0.06261185983890749,-156.0,138.0,9,Walbert Ureña,Sandy Alcantara
824079,2026-08-08,Scheduled,Chicago Cubs,Kansas City Royals,home,Kansas City Royals,142.99999999999997,+143,0.47040589436192065,0.07080854207567466,0.07080854207567466,-0.07080854207567477,142.99999999999997,-161.99999999999997,9,Clay Holmes,Seth Lugo
824565,2026-08-08,Scheduled,Cleveland Guardians,Chicago White Sox,home,Chicago White Sox,114.99999999999999,+115,0.5599006001055917,0.10594599556604573,0.10594599556604573,-0.10594599556604567,114.99999999999999,-127.00000000000001,9,Gavin Williams,Anthony Kay
824726,2026-08-08,Scheduled,Athletics,Boston Red Sox,,,,,0.6910044102528686,,-0.008088747207972258,0.008088747207972258,-265.00000000000006,220.00000000000003,9,Gage Jump,Jake Bennett
825049,2026-08-08,Scheduled,Los Angeles Dodgers,Arizona Diamondbacks,home,Arizona Diamondbacks,154.99999999999997,+155,0.5879854924992252,0.20670299683198073,0.20670299683198073,-0.2067029968319808,154.99999999999997,-175.0,9,Yoshinobu Yamamoto,Brandon Pfaadt
